Radial grid size: 150	Angular grid size: 80	Radial substeps: 80

Q: 1.00000e28 mol/s	Parent dissociative lifetime: 1.33000e6 s	Parent total lifetime: 1.33000e6 s	Parent outflow velocity: 5.00000e2 m/s
Parent cross sectional area: 3.00000e-20 m^2	Fragment total lifetime: 2.60000e6 s	Fragment velocity: 8.00000e2 m/s
Parent destruction level: 99.0%	Fragment destruction level: 95.0%

Collision sphere radius: 1.50000e2 km
Coma radius: 7.06906e6 km
Max grid extent: 2.16772e7 km

r (meters)											volume density (1/m^3)
1.2641535667233851272612810e6,	1.6689710972195777038962206e0,	2.9245940369774466380476952e6
1.2641535667233851272612810e6,	1.7082410053894498958015902e0,	2.8065134127930207177996635e6
1.2641535667233851272612810e6,	1.7475109135593225317961696e0,	2.6960278044892377220094204e6
1.2641535667233851272612810e6,	1.7867808217291947237015393e0,	2.5926569948679204098880291e6
1.2641535667233851272612810e6,	1.8260507298990673596961187e0,	2.4959549947823164984583855e6
1.2641535667233851272612810e6,	1.8653206380689395516014883e0,	2.4055066097226701676845551e6
1.2641535667233851272612810e6,	1.9045905462388121875960678e0,	2.3209246047650268301367760e6
1.2641535667233851272612810e6,	1.9438604544086843795014374e0,	2.2418473579440475441515446e6
1.2641535667233851272612810e6,	1.9831303625785567934514120e0,	2.1679369059647629037499428e6
1.2641535667233851272612810e6,	2.0224002707484292074013865e0,	2.0988772997587388381361961e6
1.2641535667233851272612810e6,	2.0616701789183018433959660e0,	2.0343732005434562452137470e6
1.2641535667233851272612810e6,	2.1009400870881744793905455e0,	1.9741486594875243026763201e6
1.2641535667233851272612810e6,	2.1402099952580462272067052e0,	1.9179460355341320391744375e6
1.2641535667233851272612810e6,	2.1794799034279188632012847e0,	1.8655250161561002023518085e6
1.2641535667233851272612810e6,	2.2187498115977914991958642e0,	1.8166617146559804677963257e6
1.2641535667233851272612810e6,	2.2580197197676641351904436e0,	1.7711478250257608015090227e6
1.2641535667233851272612810e6,	2.2972896279375358830066034e0,	1.7287898213718580082058907e6
1.2641535667233851272612810e6,	2.3365595361074085190011829e0,	1.6894081935903662815690041e6
1.4159070766163982916623354e6,	1.9634954084936206974987272e-2,	5.1466499237352299690246582e8
1.4159070766163982916623354e6,	5.8904862254808620924961815e-2,	1.6898002646258810162544250e8
1.4159070766163982916623354e6,	9.8174770424681034874936358e-2,	9.9486561516677916049957275e7
1.4159070766163982916623354e6,	1.3744467859455344882491090e-1,	6.9683678148125454783439636e7
1.4159070766163982916623354e6,	1.7671458676442586277488545e-1,	5.3137030756105706095695496e7
1.4159070766163982916623354e6,	2.1598449493429827672485999e-1,	4.2621487321599796414375305e7
1.4159070766163982916623354e6,	2.5525440310417069067483453e-1,	3.5354876972744643688201904e7
1.4159070766163982916623354e6,	2.9452431127404310462480908e-1,	3.0037897645722810178995132e7
1.4159070766163982916623354e6,	3.3379421944391551857478362e-1,	2.5982345454021167010068893e7
1.4159070766163982916623354e6,	3.7306412761378793252475816e-1,	2.2789653912337157875299454e7
1.4159070766163982916623354e6,	4.1233403578366034647473271e-1,	2.0213038171698991209268570e7
1.4159070766163982916623354e6,	4.5160394395353276042470725e-1,	1.8091532571722466498613358e7
1.4159070766163982916623354e6,	4.9087385212340517437468179e-1,	1.6315677354848654940724373e7
1.4159070766163982916623354e6,	5.3014376029327758832465634e-1,	1.4808450008949041366577148e7
1.4159070766163982916623354e6,	5.6941366846315000227463088e-1,	1.3514084348086507990956306e7
1.4159070766163982916623354e6,	6.0868357663302241622460542e-1,	1.2391216303932983428239822e7
1.4159070766163982916623354e6,	6.4795348480289483017457997e-1,	1.1408521423553101718425751e7
1.4159070766163982916623354e6,	6.8722339297276724412455451e-1,	1.0541847680165670812129974e7
1.4159070766163982916623354e6,	7.2649330114263965807452905e-1,	9.7722779536502771079540253e6
1.4159070766163982916623354e6,	7.6576320931251207202450360e-1,	9.0847885318891759961843491e6
1.4159070766163982916623354e6,	8.0503311748238448597447814e-1,	8.4673001524653621017932892e6
1.4159070766163982916623354e6,	8.4430302565225689992445268e-1,	7.9099937963997526094317436e6
1.4159070766163982916623354e6,	8.8357293382212931387442723e-1,	7.4048088677125275135040283e6
1.4159070766163982916623354e6,	9.2284284199200172782440177e-1,	6.9450694227975364774465561e6
1.4159070766163982916623354e6,	9.6211275016187414177437631e-1,	6.5252018493021884933114052e6
1.4159070766163982916623354e6,	1.0013826583317464447020484e0,	6.1405188718599332496523857e6
1.4159070766163982916623354e6,	1.0406525665016190806966279e0,	5.7870523429552186280488968e6
1.4159070766163982916623354e6,	1.0799224746714912726019975e0,	5.4614223784316880628466606e6
1.4159070766163982916623354e6,	1.1191923828413639085965769e0,	5.1607338889142666012048721e6
1.4159070766163982916623354e6,	1.1584622910112361005019466e0,	4.8824939865025309845805168e6
1.4159070766163982916623354e6,	1.1977321991811087364965260e0,	4.6245454594604782760143280e6
1.4159070766163982916623354e6,	1.2370021073509809284018957e0,	4.3850127333173882216215134e6
1.4159070766163982916623354e6,	1.2762720155208535643964751e0,	4.1622576248901295475661755e6
1.4159070766163982916623354e6,	1.3155419236907257563018447e0,	3.9548428468840084969997406e6
1.4159070766163982916623354e6,	1.3548118318605983922964242e0,	3.7615017032866152003407478e6
1.4159070766163982916623354e6,	1.3940817400304705842017938e0,	3.5811127767115556634962559e6
1.4159070766163982916623354e6,	1.4333516482003432201963733e0,	3.4126786808061054907739162e6
1.4159070766163982916623354e6,	1.4726215563702154121017429e0,	3.2553081567338765598833561e6
1.4159070766163982916623354e6,	1.5118914645400880480963224e0,	3.1082009489058023318648338e6
1.4159070766163982916623354e6,	1.5511613727099602400016920e0,	2.9706350133942239917814732e6
1.4159070766163982916623354e6,	1.5904312808798328759962715e0,	2.8419557016130061820149422e6
1.4159070766163982916623354e6,	1.6297011890497050679016411e0,	2.7215666285996483638882637e6
1.4159070766163982916623354e6,	1.6689710972195777038962206e0,	2.6089219848934239707887173e6
1.4159070766163982916623354e6,	1.7082410053894498958015902e0,	2.5035200878558401018381119e6
1.4159070766163982916623354e6,	1.7475109135593225317961696e0,	2.4048979958405806683003902e6
1.4159070766163982916623354e6,	1.7867808217291947237015393e0,	2.3126270297513068653643131e6
1.4159070766163982916623354e6,	1.8260507298990673596961187e0,	2.2263090634925342164933681e6
1.4159070766163982916623354e6,	1.8653206380689395516014883e0,	2.1455734593227487057447433e6
1.4159070766163982916623354e6,	1.9045905462388121875960678e0,	2.0700745373343275859951973e6
1.4159070766163982916623354e6,	1.9438604544086843795014374e0,	1.9994894809174395631998777e6
1.4159070766163982916623354e6,	1.9831303625785567934514120e0,	1.9335165924327899701893330e6
1.4159070766163982916623354e6,	2.0224002707484292074013865e0,	1.8718738254506916273385286e6
1.4159070766163982916623354e6,	2.0616701789183018433959660e0,	1.8142975316564030945301056e6
1.4159070766163982916623354e6,	2.1009400870881744793905455e0,	1.7605413716307436116039753e6
1.4159070766163982916623354e6,	2.1402099952580462272067052e0,	1.7103753489367624279111624e6
1.4159070766163982916623354e6,	2.1794799034279188632012847e0,	1.6635849360677988734096289e6
1.4159070766163982916623354e6,	2.2187498115977914991958642e0,	1.6199702687041524332016706e6
1.4159070766163982916623354e6,	2.2580197197676641351904436e0,	1.5793453913326791953295469e6
1.4159070766163982916623354e6,	2.2972896279375358830066034e0,	1.5415375426319174002856016e6
1.4159070766163982916623354e6,	2.3365595361074085190011829e0,	1.5063864732025591656565666e6
1.5858776199229606427252293e6,	1.9634954084936206974987272e-2,	4.5938842622982013225555420e8
1.5858776199229606427252293e6,	5.8904862254808620924961815e-2,	1.5083107612161734700202942e8
1.5858776199229606427252293e6,	9.8174770424681034874936358e-2,	8.8801158479679331183433533e7
1.5858776199229606427252293e6,	1.3744467859455344882491090e-1,	6.2198988136028140783309937e7
1.5858776199229606427252293e6,	1.7671458676442586277488545e-1,	4.7429338676383979618549347e7
1.5858776199229606427252293e6,	2.1598449493429827672485999e-1,	3.8043066169935010373592377e7
1.5858776199229606427252293e6,	2.5525440310417069067483453e-1,	3.1556804580019723623991013e7
1.5858776199229606427252293e6,	2.9452431127404310462480908e-1,	2.6810795040594052523374557e7
1.5858776199229606427252293e6,	3.3379421944391551857478362e-1,	2.3190744905423954129219055e7
1.5858776199229606427252293e6,	3.7306412761378793252475816e-1,	2.0340892152194887399673462e7
1.5858776199229606427252293e6,	4.1233403578366034647473271e-1,	1.8040955341477621346712112e7
1.5858776199229606427252293e6,	4.5160394395353276042470725e-1,	1.6147255490745497867465019e7
1.5858776199229606427252293e6,	4.9087385212340517437468179e-1,	1.4562087985216530039906502e7
1.5858776199229606427252293e6,	5.3014376029327758832465634e-1,	1.3216701851548289880156517e7
1.5858776199229606427252293e6,	5.6941366846315000227463088e-1,	1.2061319635678648948669434e7
1.5858776199229606427252293e6,	6.0868357663302241622460542e-1,	1.1059019310375520959496498e7
1.5858776199229606427252293e6,	6.4795348480289483017457997e-1,	1.0181840285970708355307579e7
1.5858776199229606427252293e6,	6.8722339297276724412455451e-1,	9.4082241420641075819730759e6
1.5858776199229606427252293e6,	7.2649330114263965807452905e-1,	8.7212851858970467001199722e6
1.5858776199229606427252293e6,	7.6576320931251207202450360e-1,	8.1076130215143058449029922e6
1.5858776199229606427252293e6,	8.0503311748238448597447814e-1,	7.5564255023999297991394997e6
1.5858776199229606427252293e6,	8.4430302565225689992445268e-1,	7.0589580032629873603582382e6
1.5858776199229606427252293e6,	8.8357293382212931387442723e-1,	6.6080154905401533469557762e6
1.5858776199229606427252293e6,	9.2284284199200172782440177e-1,	6.1976388910306720063090324e6
1.5858776199229606427252293e6,	9.6211275016187414177437631e-1,	5.8228530890331640839576721e6
1.5858776199229606427252293e6,	1.0013826583317464447020484e0,	5.4794741273559192195534706e6
1.5858776199229606427252293e6,	1.0406525665016190806966279e0,	5.1639599543480984866619110e6
1.5858776199229606427252293e6,	1.0799224746714912726019975e0,	4.8732936124844560399651527e6
1.5858776199229606427252293e6,	1.1191923828413639085965769e0,	4.6048908808009624481201172e6
1.5858776199229606427252293e6,	1.1584622910112361005019466e0,	4.3565265508045861497521400e6
1.5858776199229606427252293e6,	1.1977321991811087364965260e0,	4.1262750448444094508886337e6
1.5858776199229606427252293e6,	1.2370021073509809284018957e0,	3.9124621799914287403225899e6
1.5858776199229606427252293e6,	1.2762720155208535643964751e0,	3.7136256731963041238486767e6
1.5858776199229606427252293e6,	1.3155419236907257563018447e0,	3.5284825647139968350529671e6
1.5858776199229606427252293e6,	1.3548118318605983922964242e0,	3.3559021675198990851640701e6
1.5858776199229606427252293e6,	1.3940817400304705842017938e0,	3.1948834726230907253921032e6
1.5858776199229606427252293e6,	1.4333516482003432201963733e0,	3.0445361829340606927871704e6
1.5858776199229606427252293e6,	1.4726215563702154121017429e0,	2.9040647321298969909548759e6
1.5858776199229606427252293e6,	1.5118914645400880480963224e0,	2.7727547843510513193905354e6
1.5858776199229606427252293e6,	1.5511613727099602400016920e0,	2.6499618161243721842765808e6
1.5858776199229606427252293e6,	1.5904312808798328759962715e0,	2.5351014614798673428595066e6
1.5858776199229606427252293e6,	1.6297011890497050679016411e0,	2.4276413608115250244736671e6
1.5858776199229606427252293e6,	1.6689710972195777038962206e0,	2.3270942983557428233325481e6
1.5858776199229606427252293e6,	1.7082410053894498958015902e0,	2.2330124460536912083625793e6
1.5858776199229606427252293e6,	1.7475109135593225317961696e0,	2.1449825561633999459445477e6
1.5858776199229606427252293e6,	1.7867808217291947237015393e0,	2.0626219638478490523993969e6
1.5858776199229606427252293e6,	1.8260507298990673596961187e0,	1.9855752761093028821051121e6
1.5858776199229606427252293e6,	1.8653206380689395516014883e0,	1.9135116363860911224037409e6
1.5858776199229606427252293e6,	1.9045905462388121875960678e0,	1.8461224659245146904140711e6
1.5858776199229606427252293e6,	1.9438604544086843795014374e0,	1.7831195943150743842124939e6
1.5858776199229606427252293e6,	1.9831303625785567934514120e0,	1.7242337026228979229927063e6
1.5858776199229606427252293e6,	2.0224002707484292074013865e0,	1.6692130133730613160878420e6
1.5858776199229606427252293e6,	2.0616701789183018433959660e0,	1.6178221721343731041997671e6
1.5858776199229606427252293e6,	2.1009400870881744793905455e0,	1.5698412753625784534960985e6
1.5858776199229606427252293e6,	2.1402099952580462272067052e0,	1.5250650082892451900988817e6
1.5858776199229606427252293e6,	2.1794799034279188632012847e0,	1.4833018647883369121700525e6
1.5858776199229606427252293e6,	2.2187498115977914991958642e0,	1.4443734281977061182260513e6
1.5858776199229606427252293e6,	2.2580197197676641351904436e0,	1.4081136979709735605865717e6
1.5858776199229606427252293e6,	2.2972896279375358830066034e0,	1.3743684518096577376127243e6
1.5858776199229606427252293e6,	2.3365595361074085190011829e0,	1.3429946366542233154177666e6
1.7762520344079593196511269e6,	1.9634954084936206974987272e-2,	4.1003630067731010913848877e8
1.7762520344079593196511269e6,	5.8904862254808620924961815e-2,	1.3462729733567181229591370e8
1.7762520344079593196511269e6,	9.8174770424681034874936358e-2,	7.9260998180799320340156555e7
1.7762520344079593196511269e6,	1.3744467859455344882491090e-1,	5.5516494724527344107627869e7
1.7762520344079593196511269e6,	1.7671458676442586277488545e-1,	4.2333388193405047059059143e7
1.7762520344079593196511269e6,	2.1598449493429827672485999e-1,	3.3955353781437836587429047e7
1.7762520344079593196511269e6,	2.5525440310417069067483453e-1,	2.8165804941204451024532318e7
1.7762520344079593196511269e6,	2.9452431127404310462480908e-1,	2.3929570025029718875885010e7
1.7762520344079593196511269e6,	3.3379421944391551857478362e-1,	2.0698345958555649966001511e7
1.7762520344079593196511269e6,	3.7306412761378793252475816e-1,	1.8154587480373889207839966e7
1.7762520344079593196511269e6,	4.1233403578366034647473271e-1,	1.6101675974916934967041016e7
1.7762520344079593196511269e6,	4.5160394395353276042470725e-1,	1.4411366383845703676342964e7
1.7762520344079593196511269e6,	4.9087385212340517437468179e-1,	1.2996449341012954711914062e7
1.7762520344079593196511269e6,	5.3014376029327758832465634e-1,	1.1795558883829854428768158e7
1.7762520344079593196511269e6,	5.6941366846315000227463088e-1,	1.0764264429009636864066124e7
1.7762520344079593196511269e6,	6.0868357663302241622460542e-1,	9.8696099007068146020174026e6
1.7762520344079593196511269e6,	6.4795348480289483017457997e-1,	9.0866380398664139211177826e6
1.7762520344079593196511269e6,	6.8722339297276724412455451e-1,	8.3961060544857122004032135e6
1.7762520344079593196511269e6,	7.2649330114263965807452905e-1,	7.7829419544624900445342064e6
1.7762520344079593196511269e6,	7.6576320931251207202450360e-1,	7.2351757476614955812692642e6
1.7762520344079593196511269e6,	8.0503311748238448597447814e-1,	6.7431833808673368766903877e6
1.7762520344079593196511269e6,	8.4430302565225689992445268e-1,	6.2991416143816886469721794e6
1.7762520344079593196511269e6,	8.8357293382212931387442723e-1,	5.8966282075388543307781219e6
1.7762520344079593196511269e6,	9.2284284199200172782440177e-1,	5.5303241245522489771246910e6
1.7762520344079593196511269e6,	9.6211275016187414177437631e-1,	5.1957886004554871469736099e6
1.7762520344079593196511269e6,	1.0013826583317464447020484e0,	4.8892870513652451336383820e6
1.7762520344079593196511269e6,	1.0406525665016190806966279e0,	4.6076578531714668497443199e6
1.7762520344079593196511269e6,	1.0799224746714912726019975e0,	4.3482080770170241594314575e6
1.7762520344079593196511269e6,	1.1191923828413639085965769e0,	4.1086310518900249153375626e6
1.7762520344079593196511269e6,	1.1584622910112361005019466e0,	3.8869405591646069660782814e6
1.7762520344079593196511269e6,	1.1977321991811087364965260e0,	3.6814178290075720287859440e6
1.7762520344079593196511269e6,	1.2370021073509809284018957e0,	3.4905684851066479459404945e6
1.7762520344079593196511269e6,	1.2762720155208535643964751e0,	3.3130872917462573386728764e6
1.7762520344079593196511269e6,	1.3155419236907257563018447e0,	3.1478290760441194288432598e6
1.7762520344079593196511269e6,	1.3548118318605983922964242e0,	2.9937845826299507170915604e6
1.7762520344079593196511269e6,	1.3940817400304705842017938e0,	2.8500603056216193363070488e6
1.7762520344079593196511269e6,	1.4333516482003432201963733e0,	2.7158615594305507838726044e6
1.7762520344079593196511269e6,	1.4726215563702154121017429e0,	2.5904782139722211286425591e6
1.7762520344079593196511269e6,	1.5118914645400880480963224e0,	2.4732726442752541042864323e6
1.7762520344079593196511269e6,	1.5511613727099602400016920e0,	2.3636695387033545412123203e6
